# The name and comment audit of EA game code: one row per audited function (a later
# row for the same address supersedes an earlier one). Two blind lanes read each function;
# a reconciler compared them with its name and comments. tier: T1 EA text or confirmed
# TW06 name, T2 struct-bound and agreed, T3 agreed guess (fn_<address>_<Guess>), D demoted,
# - no name. decision: kept, renamed, tier3, demoted, unnamed. comments: ok, none,
# fixed:N, stripped:N. Progress: tools/match/auditprogress.py.
address	unit	name_before	name_after	tier	decision	comments	lane1	lane2	reconciler	date	notes
800AF31C	AudReverb	fn_800AF31C	fn_800AF31C	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (hlaudmovie)
800AF320	AudReverb	fn_800AF320	fn_800AF320	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (hlaudemitter)
800B5A14	UAudMemStack	fn_800B5A14	fn_800B5A14	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: stack init over [pMem, pMem+uSize), own block table allocated when none is given, table zeroed. Unit header and comment ok. L2 unpaired TW07 note: UAudMemStack.c AudMemStack_Init (same 6 args, file-name alloc) fits (L1 not checked). Later name: AudMemStack_Init
800B5AAC	UAudMemStack	fn_800B5AAC	fn_800B5AAC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: aligned bump alloc, NULL when the table or buffer is full ('>=' refuses an exact fit, confirmed). Comment ok. L2: TW07 AudMemStack_Alloc takes a Top/Btm type (partial); nearest AudMemStack_AllocTop
800B5B2C	UAudMemStack	fn_800B5B2C	fn_800B5B2C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: finds the block by pointer, nBlocks--, top drops by its size, size zeroed (pMem kept). Not LIFO-safe and a double free decrements again (both lanes, confirmed; Findings). Comment ok. L2: nearest TW07 AudMemStack_FreeTop (partial)
800B5B80	UAudMemStack	fn_800B5B80	fn_800B5B80	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: 0x60000 from fn_800951A0, inits the global stack lbl_801F6660 with 64 static slots, align 64. Later guess: audio stack init
800B5BD8	UAudMemStack	fn_800B5BD8	fn_800B5BD8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: alloc from the global stack. audcontainers.h "the sound engine's allocator" ok. Later guess: audio alloc
800B5C04	UAudMemStack	fn_800B5C04	fn_800B5C04	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: free to the global stack. audcontainers.h ok. Later guess: audio free
800B5C30	UAudMemStack	fn_800B5C30	fn_800B5C30	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (caller fn_80005520)
800B5C34	UAudMemStack	fn_800B5C34	fn_800B5C34	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (caller fn_80005590, the shutdown run). Later guess: audio stack shutdown stub
800B5C38	UAudMemStack	fn_800B5C38	fn_800B5C38	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (gomainloop fn_8006C7A8)
800B5C3C	UAudMemStack	fn_800B5C3C	fn_800B5C3C	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (gomainloop fn_8006C854)
801270F0	SkinBurn	fn_801270F0	fn_801270F0	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed (E1 "Signat.sig"): opens <root>Signat.sig, writes to address 0 when it fails, closes it; called by GoEntry at boot. Own comment, EA note and lbl_802819A8 note ok. Unit header fixed: stale "Only partly decompiled." removed (unit Matching, every function in C). Later guess: check the signature file
80127140	SkinBurn	fn_80127140	fn_80127140	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: remaps the p44 entries through pBurn->a30, drops -1s, packs the rest, new count in n40. Comment ok. Later guess: burn: compact entries
801271E0	SkinBurn	fn_801271E0	fn_801271E0	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: remaps a mesh's bits through lbl_802825A8. Comment ok
80127218	SkinBurn	fn_80127218	fn_80127218	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: remaps the meshes of entry/LOD n with flags 1 and 0x10. Comment ok
801272B4	SkinBurn	fn_801272B4	fn_801272B4	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: keeps the first n14 bits and those fn_800CD9EC marks, builds the old->new map, packs p54, remaps meshes, clamps entry counts, sets n50. Comment ok (L2 reads the bits as 64-byte matrices). Later guess: burn: strip unused matrices
801275F0	SkinBurn	fn_801275F0	fn_801275F0	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: nCount*nSize aligned, 0 for NULL. Comment ok
80127614	SkinBurn	fn_80127614	fn_80127614	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: copy into the block and advance the aligned offset (NULL for no source). TW07 pair UIGameFace::CacheExistingLogo (low) rejected by both lanes (a UI method; only memcpy in common). Comment ok
801276A8	SkinBurn	fn_801276A8	fn_801276A8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: reserve in the block without copying. Comment ok
801276E4	SkinBurn	fn_801276E4	fn_801276E4	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: measures, allocates one block, copies model + arrays + a shared index table, swaps the model in, frees the old one. Comment and EA &pOld note ok. Later guess: burn: repack
80127B10	SkinBurn	fn_80127B10	fn_80127B10	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: fn_80127140, fn_801272B4, fn_801276E4 in turn. Later guess: apply the burn to the model
80127B4C	SkinBurn	fn_80127B4C	fn_80127B4C	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: fn_800CE224(pSkin, pEntry, NULL, NULL, 0), clears u08 bit 1 and n16; the hwsBurn callback. Comment said "copies an entry": fn_800CE224 patches it for the chosen sets (SkinPart.c), so now "patches an entry (fn_800CE224)"
80127B98	SkinBurn	fn_80127B98	fn_80127B98	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: builds an hwsBurn from the description, sets parts' variant/option, handles the morph list, swaps in the burnt description, applies it (fn_80127B10). Comment had the morph list backwards: listed targets get weight 0 (fn_8011CADC), the others get hwsBurn a1C = 1 (fn_80110A24), which fn_80110A38 skips, so they are dropped. charstate.h note ok. Later guess: burn the skin
8006BED4	Replay	fn_8006BED4	fn_8006BED4	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: allocates the ReplayBuffer ("Replay.c", 77) into lbl_80281E48, clears b1525C; from GO_vInitIG. game.h "make the replay buffer" ok. Unit header fixed: it said the buffer records the shot while it plays (it only holds what fn_8006BF60 saves before the shot) and "Only part of the file is decompiled" (stale). TW07 pair REPLAY_InitModule: L2 fits, L1 did not check it (no E2b), so no rename. Later name: REPLAY_InitModule
8006BF20	Replay	fn_8006BF20	fn_8006BF20	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: frees the buffer, NULL. game.h "free it" ok. TW07 pair REPLAY_CloseModule: L2 fits, L1 not checked. Later name: REPLAY_CloseModule
8006BF4C	Replay	fn_8006BF4C	fn_8006BF4C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: gReplayData.bF10 = 0. game.h note ok. TW07 pair REPLAY_Init: L2 fits, L1 not checked. Later name: REPLAY_Init
8006BF60	Replay	fn_8006BF60	fn_8006BF60	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: saves seed, player, profile, records, 12 queue counts and conditions before a shot, sets bF10; CPU or uFlags bit 3 clears bF10. Comment called the bit-3 case "a scripted one": golfer.h gives bit 0 as scripted, bit 3 score display; now "one with uFlags bit 3 set". engine.h "the replay recorder" ok. TW07 pair REPLAY_Save: L2 fits, L1 not checked. Later name: REPLAY_Save
8006C28C	Replay	fn_8006C28C	fn_8006C28C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: with bF10, the saved player's nController = nController (nPlayer unused). Comment ok. L2 unpaired TW07 note: REPLAY_ResetController fits (L1 not checked)
8006C2A8	Replay	fn_8006C2A8	fn_8006C2A8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: with bF10 stores the two spin floats. Comment ok. L2 unpaired TW07 note: REPLAY_SaveSpin fits
8006C2C8	Replay	fn_8006C2C8	fn_8006C2C8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: with bF10 returns the two spins, else 0/0. Comment ok. L2 unpaired TW07 note: REPLAY_GetSpin fits
8006C300	Replay	fn_8006C300	REPLAY_Play	T1	renamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	E2b+E2: TW07 pair REPLAY_Play (med) = TW06 hint; L1 names it from TW06 with concrete agreement (callers GM_DoPostShotInHoleUI and Swing, as TW07's), L2 fits. Replays the saved shot: seed, player (ball, uFlags, fEEC kept), records, profile, queues, bReplay = 1. Comment ok
8006C4A0	Replay	fn_8006C4A0	fn_8006C4A0	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: clears gSession.bReplay. Comment and engine.h ok. TW07 pair REPLAY_Stop: L2 fits, L1 not checked (E4). Later name: REPLAY_Stop
8006C4C0	Replay	fn_8006C4C0	REPLAY_Restore	T1	renamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	E2b+E2: TW07 pair REPLAY_Restore (low) = TW06 hint; L1 names it from TW06 (restore without bReplay, only caller GM_PlayerTakeMulligan, as TW07's), L2 fits. Comment ok
8006C5E0	Replay	fn_8006C5E0	fn_8006C5E0	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: when not replaying, b1525C = 1 (from Swing). L2 unpaired TW07 note (file order): REPLAY_RecordStart fits (L1 not checked)
8006C608	Replay	fn_8006C608	fn_8006C608	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: when not replaying, b1525C = 0. L2 unpaired TW07 note: REPLAY_RecordStop fits
801218BC	LadderMap	fn_801218BC	fn_801218BC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: 18 <= node < 24 (the one-node-per-region finals). Unit header and comment ok. Later guess: is region-final node
801218DC	LadderMap	fn_801218DC	fn_801218DC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: node == 24 (the final). Comment ok
801218EC	LadderMap	fn_801218EC	fn_801218EC	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: region == 6
801218FC	LadderMap	fn_801218FC	fn_801218FC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: region 6 won = event 24 won, else all three of its table events won. Comment ok. Later guess: region won
801219CC	LadderMap	fn_801219CC	fn_801219CC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: all events 0..23 won (no early exit). Comment ok
80121C08	LadderMap	fn_80121C08	fn_80121C08	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: node < 18 -> node/3, 18..24 -> node-18, else 0. Comment and ladder.h ok
80121B8C	LadderMap	fn_80121B8C	fn_80121B8C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: final: all won; region final: region won; normal node: region not won. Comment ok. Later guess: node shown/available
80121A38	LadderMap	fn_80121A38	fn_80121A38	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: -1 not shown, 1 won, 0 open, 2 locked; the three branches are identical (both lanes; Findings). Comment and ladder.h ok
80121C44	LadderMap	fn_80121C44	fn_80121C44	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: event < 24 -> event % 4, 24 -> 4, else 0 (used by GameMode4Menu; meaning unknown)
80121C80	LadderMap	fn_80121C80	fn_80121C80	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: marks the nodes inside the 90-degree cone of direction 0-3 (up/down/left/right). Comment and ladder.h ok
80121E1C	LadderMap	fn_80121E1C	fn_80121E1C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: the nearest marked node, -1 for none. Comment and ladder.h ok
80121F0C	LadderMap	fn_80121F0C	fn_80121F0C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: open and not won. Comment ok
80121F7C	LadderMap	fn_80121F7C	fn_80121F7C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: the node whose table event is nEvent, -1. Comment ok
80122018	LadderMap	fn_80122018	fn_80122018	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: node of the first playable event, else the final's. Comment and ladder.h ok. Later guess: default cursor node
80122070	LadderMap	fn_80122070	fn_80122070	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: unmarks the nodes not shown. Comment and ladder.h ok
800082F8	unsorted/code_800082F8	fn_800082F8	fn_800082F8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: &obj->data->bounds (2 callers in LLObj_Gc). Unit header ok. Later guess: get bounds
80008304	unsorted/code_800082F8	Vec3Copy	Vec3Copy	T2	kept	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	both lanes: copies 3 floats src -> dst (110+ callers); the behaviour is every word of the name. engine.h const note ok. L2: same job as Vec_Copy (0x8000AD10), see Findings
80008320	unsorted/code_800082F8	fn_80008320	fn_80008320	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: returns Camera +0x220 (field unknown)
80008328	unsorted/code_800082F8	fn_80008328	fn_80008328	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x21C
80008330	unsorted/code_800082F8	fn_80008330	fn_80008330	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x218
80008338	unsorted/code_800082F8	fn_80008338	fn_80008338	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x214
80008340	unsorted/code_800082F8	fn_80008340	fn_80008340	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x210
80008348	unsorted/code_800082F8	fn_80008348	fn_80008348	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x208 (L2: 208/20C swapped against address order)
80008350	unsorted/code_800082F8	fn_80008350	fn_80008350	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x20C
80008358	unsorted/code_800082F8	fn_80008358	fn_80008358	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x204
80008360	unsorted/code_800082F8	fn_80008360	fn_80008360	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x1F4 (also GoRenderCtx_Gc; L2: maybe near/far clip)
80008368	unsorted/code_800082F8	fn_80008368	fn_80008368	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Camera +0x1F8 (pair of 1F4)
80008370	unsorted/code_800082F8	fn_80008370	fn_80008370	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: returns Camera +0x10 (typed CamLens*, a claim); ~36 callers. Later guess: get lens
80008378	unsorted/code_800082F8	fn_80008378	fn_80008378	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: returns the lens's nType. Later guess: get lens type
80008380	unsorted/code_800082F8	fn_80008380	fn_80008380	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: calls fn_800070DC, which spins until the display's bBusy clears (L2); callers use it before freeing skins/models/video. Later guess: wait for the display to be idle (L2 high)
800083A0	unsorted/code_800082F8	fn_800083A0	fn_800083A0	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: empty (LLVideo, fe_movies, ScreenClear, gomainloop)
800958EC	CharAnim	fn_800958EC	fn_800958EC	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: pAnim->nC = n, f10 = f (the queued state and its time). Unit header (TW06 char_state.c, second player anim29C) ok. Later guess: queue a state change
800957FC	CharAnim	fn_800957FC	fn_800957FC	-	unnamed	fixed:2	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: clears n30, n2C, u28 bit 0 and the queued change of the second player; bReset rebuilds node3E0 as one half-weight channel; game type 3 reapplies the sliders. "stop the second player" claimed more than the code does (nothing stops playback): CharAnim.c and character.h rewritten. Later guess: reset the second player
800971B8	CharAnim	fn_800971B8	fn_800971B8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: midpoint between pBlend->pD8->f0C and the blend's event-2 time. Comment ok
800958F8	CharAnim	fn_800958F8	fn_800958F8	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: decodes the sentinel times into the 6-float blend window, time-scaled to aPrev when given; returns end - start. Comment fixed: [2] is event 2's time only for fFrom -70000 and otherwise becomes [1] (not "-1 if none"; "ball-hit" unsupported), and -70000 takes v1638[1] and resyncs the first player ("where the golfer stands in the swing" unsupported). L2 note: TW07 inline SKABlend_CalculateBlendInfo (no address)
80095FD0	CharAnim	fn_80095FD0	fn_80095FD0	-	unnamed	fixed:1	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: as AddSKABlendData on the second player (anim29C/node3E0) with an explicit library. Comment fixed: fTime (+ negative fOffset) is the queued state change's time (fn_800958EC nC/f10, run by fn_80096F0C), not "where the player starts". Later guess: play on the second player
8009622C	CharAnim	fn_8009622C	fn_8009622C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: unless bKeep resyncs node3E0 by fOffset, starts pClip on the second player (anim 5), state 4 flagged, in n20 5 moves f10 0.95 earlier. Comment ok. L2 TYPE: bKeep is passed on as fn_80095FD0's bReset and comes from AddSKABlendData's bReset (misnamed param; Findings)
80095B4C	CharAnim	CharacterState_AddSKABlendData	CharacterState_AddSKABlendData	T1	kept	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	E2b(med)+E2: TW07 char_State.c:229 and TW06 strong same name; L1 E2b (one EVENT_Trigger, callers SetTapInState/UpdateSKAState), L2 fits (args map 1:1, 2 extra GC blend-fn args). Comment ok
80096338	CharAnim	fn_80096338	fn_80096338	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: Rand_Next(1) % 3 + 8. TW07 pair FE_CrAP_RandomizeCrAPCategoryInOneSubcategory (low) rejected by both lanes (takes 3 args, FE screen). L2: matches TW07's inline GET_AMBIENT_FIDGET_COUNT. Comment ok
800962F8	CharAnim	fn_800962F8	fn_800962F8	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: n24 = random 8..10, n25 = n26 = 0, returns 2. Comment ok. L2 unpaired TW07 note: CharacterState_ResetFidgetState fits (L1 not checked)
8009637C	CharAnim	fn_8009637C	fn_8009637C	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: n26 != 1 (fn_80096690's bNoIK). character.h note ok
80096508	CharAnim	fn_80096508	fn_80096508	-	unnamed	none	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: one Rand_Next(1) draw discarded, returns 1 (kept for RNG order). L2 note: TW07 inline GET_IDLE_FIDGET_COUNT
80096398	CharAnim	fn_80096398	fn_80096398	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: game type 6, n20 5: n24 then n25 countdown, then a group 4 fidget if the library has an unflagged one, else restart; returns the state (2/3/4). Comment ok. L2 note: TW07 inline CharacterState_UpdateFidgetState
80096530	CharAnim	fn_80096530	fn_80096530	-	unnamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	agreed: style from a 10-entry table indexed by the player's emotion result (emotion.c n14). TW06 hint CharacterState_UpdateGameEmotionState in the comment; L2 unpaired TW07 note: same name with local eSkaEmotionState[10] fits (L1 not checked), so no rename. Later name: CharacterState_UpdateGameEmotionState
800965DC	CharAnim	CharAnim_StartTapIn	CharacterState_SetTapInState	T1	renamed	ok	Sonnet 5 (audit-l1-AL)	Opus 5.5 (audit-l2-AL)	Opus 5.5 (audit-rec-AL)	2026-09-24	E2b(med)+E2: TW07 char_State.c:445 and TW06 strong; L1 E2b, L2 fits. Style from the score after the tap-in, then group 9. Our invented name gives way to EA's. Comment (TW06 cross-reference, unreachable style-0 branch) ok
