# Where each function name came from and why. One row per applied name (tools: names
# pipeline, see docs/style.md "Names"). T1 verified, T2 strong, T3 provisional (the name
# keeps its address). codes: E1 EA text, E2 TW06 name confirmed, E3 wrapper, E4 named
# data, E5 role from named neighbours.
address	name	previous_name	tier	codes	evidence	purpose	proposed_by	reviewed_by	date
80096398	CharacterState_UpdateFidgetState	fn_80096398	T1	E2b	L1: E2b(unpaired) s32/enum return, 1 param (Character*~TCharacter*) matches; body is a state machine over pChar->n20 case 5, decrementing counters and transitioning states 2/3/4, matches "update fidget state" precisely; calls fn_800965...; L2 (AL): - no candidate (unpaired note: TW07 inline CharacterState_UpdateFidgetState fits)	In game type 6 only (else 2), while the character is in state 5 runs a small idle-fidget scheduler: counts n24 down, then n25 (set by fn_80096508), then chec...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
80096530	CharacterState_UpdateGameEmotionState	fn_80096530	T1	E2b	L1: E2b(unpaired) int32 return, 1 param (Character*~TCharacter*) matches exactly; TW07 local "eSkaEmotionState[10] iEmotion" matches our 10-entry aStyle[10] lookup table exactly in size; body looks up an emotion-driven style index and...; L2 (AL): - no candidate (unpaired note: CharacterState_UpdateGameEmotionState with local eSkaEmotionState[10] = our 10-entry table; fits, and agrees with the tw06 hint)	Reads the player's emotion/state index (0..9) from the emotion table and sets the character's anim style from a 10-entry table {5,6,7,2,1,0,3,4,5,2}; returns...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
80099ED8	DEMO_Start	fn_80099ED8	T1	E2b	L1: E2b(unpaired) void/0 params matches; huge function (dozens of field sets, golfer/controller/course setup with an attract-mode retry loop) matches TW07's very large 0x92C size; position matches (right after DEMO_GetCourseID).; L2 (AK): - (no candidate; TW07 Demo.c DEMO_Start() fits by role: sets up the demo round, course, golfers, pin)	Saves a copy of gSession into lbl_801DB8A0, then sets up a demo round: demo flag a8[0], 2 players with controller type 9, golfers/tees/course/start hole from...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8009A1F4	DEMO_Restore	fn_8009A1F4	T1	E2b	L1: E2b(unpaired) void/0 params matches; body restores gSession from a backup taken by DEMO_Start (lbl_801DB8A0), matches Start/Restore pairing exactly; TW07 is somewhat larger (3 locals: saveGameCount/numPlayers/resetGame) than our si...; L2 (AK): - (no candidate; DEMO_Restore() fits: restores the game state after the demo)	If the demo flag a8[0] is set, restores gSession from the saved copy but keeps the current n28.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800A9808	InsertSortWorldPerf	fn_800A9808	T1	E2b	L1: E2b(unpaired) void, 1 param (AudTrack*~TPerf*) matches; body walks a linked list inserting at the correct sorted position by priority field (f48), matches "insert sort" precisely; position matches (right before Trk_InitModule in TW...; L2 (AO): fits: InsertSortWorldPerf(pperf) (HLAudTrack.c:136, by source order, no machine pair): inserts into the priority-sorted list; list 1 = the 'world' (3D) list.	Inserts a track into list 1 kept in descending f48 order: before the first track with a lower f48, else at the tail (or as the only entry).	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800A9BC8	Trk_AllocPerf	fn_800A9BC8	T1	E2b	L1: E2b(pair) pointer return, 4 params matching count/role (source/tmpl/channel/priority ~ emit/track/distAttn/trkID) exactly; body reuses fn_800A9808 (InsertSortWorldPerf, confirmed above) internally when sorted, matching "Alloc"...; L2 (AO): fits: Trk_AllocPerf(pemit, ptrk, distAttn, trkID) -> TPerf* (HLAudTrack.c:335; locals ppool, pperfsucker = our steal): our 4th float 'priority' is EA's distance attenuation.	Allocates a track for (source, template, channel, priority). If the pool is empty it steals from the tail of the sorted list (for a sorted request: the lowes...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA2EC	Trk_Step	fn_800AA2EC	T1	E2b	L1: E2b(pair) void, 3 params (AudTrack*, u8, u8 ~ TPerf*, uint8 step, bool debounce) matches exactly; thin wrapper matches TW07's simple wrapper role; position matches (right after Trk_Tick, before Trk_SelectVariation).; L2 (AO): fits: Trk_Step(pperf, uint8 step, bool debounce) (HLAudTrack.c:730, source order): debounce = our bCheck.	Forwards (track, n, bCheck) to the sequencer fn_800AB118, which queues n as the next event index if < count (ignored if bCheck and n is the current one).	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA30C	Trk_SelectVariation	fn_800AA30C	T1	E2b	L1: E2b(pair) void, 2 params matches exactly; body is a single call to fn_800AA444, and TW07 explicitly lists "inlines Seq_SelectVariation" for this exact function - fn_800AA444 is independently our own candidate for Seq_SelectVari...; L2 (AO): fits: Trk_SelectVariation(pperf, uint8 var) (HLAudTrack.c:744, inlines Seq_SelectVariation).	Forwards (track, n) to fn_800AA444.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA32C	Trk_SetVariationRange	fn_800AA32C	T1	E2b	L1: E2b(pair) void, 2 params matches exactly; thin wrapper (single call to fn_800AB14C) matches TW07's wrapper role; position matches (right after Trk_SelectVariation, before Trk_Render).; L2 (AO): fits: Trk_SetVariationRange(pperf, uint8 rangeID) (HLAudTrack.c:757; Seq_SetVariationRange exists): our n68 = range.	Forwards (track, n) to the sequencer fn_800AB14C (sets n68 and, if tmpl n1, resets the sequence position).	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA34C	Trk_Render	fn_800AA34C	T1	E2b	L1: E2b(pair) void, 1 param matches; TW07 inlines "Mas_GetSubmix, Mas_IsChanMuted, TrkRender3D, TrkRenderStereo, audfrac_Mul" which matches our calls exactly: fn_800AA44C=Mas_GetSubmix (confirmed elsewhere), and the bSorted branch...; L2 (AO): fits: Trk_Render(pperf) (HLAudTrack.c:783; inlines Mas_GetSubmix, Mas_IsChanMuted, TrkRender3D, TrkRenderStereo, audfrac_Mul = our fn_800AA44C/498, fn_800A9590/96DC, fn_800A85FC).	If the track has a playlist: volume = track f44 * group gain (of playlist n3), then applies volume/pitch to the voices via the sorted (fn_800A9590) or unsort...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA400	Trk_VoiceEndCB	fn_800AA400	T1	E2b	L1: E2b(pair) void, 2 params (AudVoice*~void*, int~enum reason) matches; body clears a voice slot and transitions track state on the last voice ending, matches "voice end callback" exactly; --uses confirms it is assigned as request...; L2 (AO): fits: Trk_VoiceEndCB(void* p, EVocEndReason reason) (HLAudTrack.c:837): same 2 params.	Voice-finished callback: clears the voice's slot in its track, decrements the track's active voice count and, when it reaches 0 while stopping (state 3), set...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA44C	Mas_GetSubmix	fn_800AA44C	T1	E2b	L1: E2b(pair) f32~audfrac return, 1 param (u8~uint8) matches exactly; body checks fn_800AA498 (confirmed Mas_IsChanMuted below) first, matching TW07's neighbour/inline relationship precisely; position matches (adjacent in HLAudMast...; L2 (AO): fits: Mas_GetSubmix(uint8 chan) -> audfrac (inline in TW07 Trk_Render): 0 if muted else submix gain; 'group' = submix channel.	Returns 0.0 if the group's bit is set in lbl_80282060, else the group's gain from lbl_801F17D0[nCurve].	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800AA498	Mas_IsChanMuted	fn_800AA498	T1	E2b	L1: E2b(pair) u8~bool return, 1 param (u8~uint8) matches exactly; body is a bitmask channel-test, matches name precisely; called from within Mas_GetSubmix (confirmed above) exactly as TW07's adjacency implies.; L2 (AO): fits: Mas_IsChanMuted(uint8 chan) -> bool (inline in TW07 Trk_Render): tests the mute bit.	Tests bit nCurve of the mask lbl_80282060.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800CBEE0	Ter_GetSupportingGroundTriangle	fn_800CBEE0	T1	E2b	L1: E2b(unpaired) f32/float return, 6 params matching exactly in count and role (course/terrain, position, cell-out, polyref-out, triverts-out, index-out); this is a highly specific signature shape that is an exact match.; L2 (AO): fits: Ter_GetSupportingGroundTriangle (GoTerrainUtils.c, no machine pair; found by grep): (terrain, location, cell**, polyref**, float***, uint32*) = our 6 params; 'supporting' = highest tri at/bel...	Finds the terrain grid cell under pPos (XZ); returns 'no ground' if outside the grid or the cell's min height is above pPos.y. Otherwise tests every visible...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800CC190	Ter_GetSupportingGroundMaterial	fn_800CC190	T1	E2b	L1: E2b(pair) pointer return, 2 params (CourseInfo*, f32*~TGD_TerrainInfo*, float*) matches exactly; body calls fn_800CBEE0 (confirmed Ter_GetSupportingGroundTriangle above) internally, matching TW07's expected relationship exactly.; L2 (AO): fits: Ter_GetSupportingGroundMaterial(terrain, location) -> material* (GoTerrainCollision_Headgate.c, found by grep); ours returns the surface-type entry of the supporting triangle or NULL.	Calls the ground-height query at pPos and returns &gSurfaceTypes[surface of the hit poly-ref], or NULL when there is no ground below.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800E6A98	GameModeAlternateShot_PlayerHasTeamHonors	fn_800E6A98	T1	E2b	L1: E2b(unpaired) u8~bool return matches; TW07 is a const member fn (implicit `this` + 1 explicit param `plr`) matching ours (int nPlayer, this-drift via a global state); body computes team parity and compares to a global team-honors f...; L2 (AK): - (no candidate; GameModeAlternateShot::PlayerHasTeamHonors(plr), local "odd", fits the odd/even-member test)	Returns 1 when it is this player's turn within his team: (player is the second member, 1 or 3) == the team's turn toggle lbl_80281648[team].	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800E6AF8	GetGamePlayerTeam	fn_800E6AF8	T1	E2b	L1: E2b(unpaired) int32 return, 1 param (int~enum PlayerNumber_t) matches exactly; body is nPlayer/2 (players 0/1->team0, 2/3->team1), matches name precisely; inline-only in GamePlayerManager.h alongside other player-utility inlines, m...; L2 (AK): - (no candidate; TW07 inlines GetGamePlayerTeam, which fits by role)	Returns nPlayer / 2.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800E81B4	GameModeBattle_ShowEndOfHole_ClubAddRemove_UI	fn_800E81B4	T1	E2b	L1: E2b(unpaired) u8~bool return matches; TW07 const member fn (implicit `this`, 0 explicit params) matches ours (void, 0 params, this-drift via global); trivial global-flag getter matches TW07's tiny 8-byte size exactly.; L2 (AN): fits (no machine candidate): GameMode_Battle.cpp GameModeBattle::ShowEndOfHole_ClubAddRemove_UI (bool, 8 bytes): flag set when a player won the hole outright and cleared if the game is over = show...	Returns the Battle flag lbl_802822E8, which the hole-end code sets to 1 when a player won the hole outright (and clears if the game is finished).	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
800F80FC	GameModeSkins_Init	fn_800F80FC	T1	E2b	L1: E2b(unpaired) void return matches; TW07 const member fn (implicit `this`, 0 explicit params) matches ours (void, 0 params, this-drift via global gpGame); body sets up an entire function-pointer table (pfnSetupNextGolfer etc.) plus...; L2 (AI): no pair; unpaired look: GameModeSkins::Init fits (installs mode; TW07 is a C++ class so the slot table became virtuals)	GameMode2	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010D454	CharSlider_Free	fn_8010D454	T1	E2b	L1: E2b(unpaired) void return matches; body is a full nested free of the same struct shape (pDefs[i].pLinks/pLimits/pBoneRanges[j].items.pBones/pMorphRanges[j].items.pMorphs, then pValues/aMorphIds/pDefs itself) matching name/role unmi...; L2 (AK): - (no candidate; CharSlider_Free(pDefs, pool) in CharSliders_shared.c fits by role)	Frees a slider-definition set: for each slider its links, limits, each bone range's bone list and the bone-range array, each morph range's morph list and the...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DC94	CharSlider_GetSliderIndex	fn_8010DC94	T1	E2b	L1: E2b(unpaired) int32 return, 2 params (pDefs, s32 id~int32 index) matches exactly; body loops comparing pDefs[i].nId==nId returning index or -1, matches name precisely.; L2 (AK): - (no candidate; CharSlider_GetSliderIndex(pDefs, index) fits exactly)	Returns the index of the slider whose nId equals nId, or -1 (also -1 for NULL).	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DCE8	CharSlider_ResetGameSettings	fn_8010DCE8	T1	E2b	L1: E2b(unpaired) void, 1 param matches exactly; body resets every slider's fLow/fHigh/fValue/bFixed to defaults, matches name exactly; position/usage matches (called first in the slider pipeline in fn_8010E4DC).; L2 (AK): - (no candidate; CharSlider_ResetGameSettings(pDefs) fits)	Resets every slider value to low 0, high 1, value 0, not fixed.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DD4C	CharSlider_SetInitialVirtualValues	fn_8010DD4C	T1	E2b	L1: E2b(unpaired) void, 3 params (pDefs, int count, u8*~CrAP_Slider_t* values) matches exactly in count/role; body converts raw byte values into normalized fValue via fn_8010DC94 (confirmed GetSliderIndex above), matches name and pipel...; L2 (AK): - (no candidate; CharSlider_SetInitialVirtualValues(pDefs, numSliders, sliderValues) fits: same 3 params)	For slider ids 0..nSliders-1 that exist, sets the value to (signed byte aValues[id]) / 100.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DE04	CharSlider_ClampVirtualValues	fn_8010DE04	T1	E2b	L1: E2b(unpaired) void, 1 param matches exactly; body clamps every value to [0, 0.99999], matches name exactly.; L2 (AK): - (no candidate; CharSlider_ClampVirtualValues(pDefs) fits)	Clamps every slider value into [0, 0.99999].	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DE60	CharSlider_NormalizePairs	fn_8010DE60	T1	E2b	L1: E2b(unpaired) void, 1 param matches exactly; body normalizes linked value PAIRS to a max combined length (fLength), matches name precisely.; L2 (AK): - (no candidate; CharSlider_NormalizePairs(pDefs), local vectorLength, fits our 'limit' = pair normalisation)	For each non-fixed slider with limits: for each limit whose partner slider exists and is not fixed, if the 2D length sqrt(v^2 + other^2) exceeds the limit le...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010DF8C	CharSlider_PropogateEffects	fn_8010DF8C	T1	E2b	L1: E2b(unpaired) void, 1 param matches exactly; body propagates value changes across linked sliders' ranges; TW07 keeps EA's own typo "Propogate" which our function's role matches exactly, a strong fingerprint.; L2 (AK): - (no candidate; CharSlider_PropogateEffects(pDefs), locals inRange/percent/range, fits our 'links')	For each slider link: if this slider's value lies between the link's from/to (either direction), computes t in the range; the linked slider keeps its relativ...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8010E4DC	CharSlider_UpdateCharacterBasedOnSliderValues	fn_8010E4DC	T1	E2b	L1: E2b(unpaired) body calls, in order, the exact 5 other confirmed CharSlider_* functions (ResetGameSettings, SetInitialVirtualValues, NormalizePairs, PropogateEffects, ClampVirtualValues) - an unmistakable pipeline match to the name;...; L2 (AK): - (no candidate; CharSlider_UpdateCharacterBasedOnSliderValues(pCharacter, gender, numSliders, sliderValues) fits by role, params differ)	Full slider update for a character: NULL-checks all inputs; resets bone scales to 1, resets values, loads values from the byte array, applies limits, applies...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8011CF64	UIStatsRankings_GetRow	fn_8011CF64	T1	E2b	L1: E2b(pair) TW07's 6 typed params (row, name, valuestr+len, rankstr+len) map onto our (MsgArg* pArgs, MsgArg* pResult) generic message-array calling convention - exactly the "args array vs plain params" drift the rules call out;...; L2 (AL): fits: UIStatsRankings_GetRow(row, name, valuestr, rankstr) = our category row -> title, user value, rank; ours is the FE message-handler form (MsgArg, no buffer lengths)	Message handler: for stat category N (arg0), writes the category title from a string table into arg1, the user golfer's formatted stat value into arg2 and hi...	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
8011D09C	UIStatsRankings_SetActiveStat	fn_8011D09C	T1	E2b	L1: E2b(unpaired) same message-array drift as above; body is a single field assignment from pArgs[0].i into a global "active stat" id, matches name exactly (TW07: 1 explicit int32 param).; L2 (AL): - no candidate (unpaired note: UIStatsRankings_SetActiveStat(statId) fits the store)	Message handler: stores the selected stats category (arg0) in lbl_80282508.	Sonnet 5 (audit-l1-AQ) | Opus 5.5 (lane 2 from the original batches)	Opus 5.5 (audit-rec-AQ)	2026-09-24
